mean,median,max,min,membership,cluster
7.5,7.5,9,6,3,3
9.75,9.5,11,9,3,3
9.0,9.5,10,7,3,3
7.75,7.5,10,6,3,3
5.0,4.0,7,4,2,0
7.75,7.5,10,6,3,3
7.0,7.0,8,6,3,3
5.666666666666667,4.0,9,4,2,0
4.5,4.0,7,3,3,0
7.75,8.5,9,5,3,3
6.0,6.0,11,1,1,0
7.0,7.5,8,5,3,3
8.0,8.0,10,6,3,3
7.75,8.0,9,6,3,3
8.25,8.0,10,7,3,3
7.5,8.0,8,6,3,3
8.75,8.5,11,7,3,3
9.0,9.0,10,8,3,3
8.75,8.5,10,8,3,3
8.75,9.0,10,7,3,3
7.5,7.5,9,6,3,3
6.666666666666667,6.0,8,6,2,3
8.0,8.0,8,8,3,3
7.75,8.0,9,6,3,3
4.5,3.5,9,2,3,0
8.0,8.0,10,6,3,3
3.6666666666666665,2.0,7,2,2,1
5.0,5.0,7,3,1,0
8.25,8.0,10,7,3,3
9.5,10.0,12,6,3,3
7.25,7.5,8,6,3,3
8.75,9.5,10,6,3,3
6.75,7.0,8,5,3,3
8.75,8.5,11,7,3,3
6.666666666666667,6.0,9,5,2,3
7.25,7.0,8,7,3,3
9.25,9.5,10,8,3,3
8.0,8.0,9,7,3,3
2.5,2.0,5,1,3,1
7.75,7.5,9,7,3,3
5.0,4.5,7,4,3,0
5.0,2.0,12,1,2,0
9.25,8.5,13,7,3,3
8.5,8.5,10,7,3,3
4.666666666666667,5.0,8,1,2,0
8.5,8.5,10,7,3,3
9.5,9.0,11,9,3,3
6.25,6.0,8,5,3,0
8.25,8.5,10,6,3,3
7.5,8.0,9,5,3,3
8.0,8.0,10,6,3,3
8.0,7.5,11,6,3,3
7.75,8.0,9,6,3,3
8.0,8.0,9,7,3,3
7.25,7.0,9,6,3,3
8.0,7.5,11,6,3,3
8.5,7.5,13,6,3,3
8.5,8.5,9,8,3,3
7.5,8.0,9,5,3,3
7.25,8.0,8,5,3,3
8.5,9.0,10,6,3,3
8.75,8.5,11,7,3,3
8.0,8.5,9,6,3,3
9.5,9.5,10,9,3,3
8.0,9.0,9,5,3,3
8.0,8.0,10,6,3,3
9.5,9.0,12,8,3,3
9.5,10.5,11,6,3,3
8.0,8.5,10,5,3,3
8.75,8.5,11,7,3,3
8.5,8.5,10,7,3,3
8.0,8.5,9,6,3,3
9.0,9.5,10,7,3,3
8.5,8.5,9,8,3,3
7.25,7.5,8,6,3,3
5.75,6.5,7,3,3,0
7.25,7.0,8,7,3,3
8.25,8.0,10,7,3,3
8.25,8.5,10,6,3,3
7.75,7.5,9,7,3,3
6.0,6.0,9,3,1,0
8.5,9.0,9,7,3,3
7.5,8.0,10,4,3,3
6.0,6.0,9,3,1,0
8.0,8.5,9,6,3,3
5.0,3.5,10,3,3,0
7.0,7.0,8,6,3,3
5.25,4.5,10,2,3,0
9.0,9.0,10,8,3,3
9.0,8.5,11,8,3,3
6.25,5.0,11,4,3,0
9.0,8.5,11,8,3,3
10.0,11.0,11,7,3,3
9.25,9.0,12,7,3,3
7.75,7.0,10,7,3,3
9.25,8.5,13,7,3,3
4.25,4.5,7,1,3,1
7.75,8.5,10,4,3,3
9.25,8.5,12,8,3,3
8.75,8.0,12,7,3,3
8.25,8.0,10,7,3,3
5.666666666666667,4.0,10,3,2,0
8.0,8.0,10,6,3,3
5.333333333333333,5.0,9,2,2,0
9.25,9.0,11,8,3,3
7.5,7.5,10,5,3,3
5.75,5.5,10,2,3,0
9.25,9.0,10,9,3,3
7.5,7.5,9,6,3,3
8.5,9.0,10,6,3,3
7.25,7.5,8,6,3,3
8.0,8.0,10,6,3,3
6.0,5.0,10,3,2,0
9.5,9.0,12,8,3,3
7.75,8.5,10,4,3,3
8.25,8.5,10,6,3,3
8.5,8.5,9,8,3,3
9.5,9.5,11,8,3,3
7.25,7.0,9,6,3,3
8.0,8.0,9,7,3,3
8.5,9.0,11,5,3,3
8.0,8.0,9,7,2,3
7.333333333333333,7.0,8,7,2,3
7.666666666666667,8.0,9,6,2,3
10.333333333333334,10.0,11,10,2,3
8.666666666666666,8.0,10,8,2,3
8.666666666666666,8.0,11,7,2,3
9.0,10.0,10,7,2,3
9.666666666666666,10.0,11,8,2,3
7.333333333333333,7.0,8,7,2,3
8.333333333333334,9.0,10,6,2,3
7.0,6.0,9,6,2,3
8.666666666666666,10.0,10,6,2,3
9.333333333333334,9.0,12,7,2,3
7.666666666666667,8.0,9,6,2,3
8.0,8.0,9,7,2,3
7.666666666666667,8.0,9,6,2,3
5.0,4.0,8,3,2,0
9.333333333333334,10.0,12,6,2,3
7.666666666666667,8.0,9,6,2,3
8.333333333333334,8.0,9,8,2,3
7.333333333333333,7.0,9,6,2,3
5.333333333333333,3.0,11,2,2,0
6.0,6.0,10,2,1,0
6.666666666666667,7.0,7,6,2,3
9.666666666666666,10.0,11,8,2,3
4.333333333333333,4.0,8,1,2,0
7.666666666666667,8.0,8,7,2,3
8.0,9.0,9,6,2,3
7.0,8.0,8,5,2,3
6.0,6.0,8,4,2,0
6.666666666666667,7.0,7,6,2,3
9.0,10.0,12,5,2,3
8.666666666666666,9.0,11,6,2,3
10.0,10.0,11,9,2,3
8.333333333333334,7.0,11,7,2,3
5.0,6.0,7,2,2,0
8.666666666666666,8.0,11,7,2,3
8.333333333333334,8.0,9,8,2,3
9.666666666666666,10.0,11,8,2,3
10.666666666666666,10.0,12,10,2,3
8.666666666666666,8.0,11,7,2,3
9.333333333333334,9.0,11,8,2,3
8.666666666666666,9.0,10,7,2,3
9.0,9.0,9,9,2,3
5.333333333333333,5.0,9,2,2,0
9.666666666666666,9.0,11,9,2,3
6.666666666666667,7.0,8,5,2,3
8.0,7.0,10,7,2,3
11.0,11.0,13,9,2,3
7.666666666666667,7.0,9,7,2,3
9.0,10.0,10,7,2,3
8.333333333333334,8.0,9,8,2,3
8.666666666666666,9.0,9,8,2,3
9.666666666666666,9.0,12,8,2,3
9.0,9.0,10,8,2,3
6.666666666666667,7.0,8,5,2,3
9.0,10.0,10,7,2,3
6.333333333333333,6.0,9,4,2,0
4.0,4.0,6,2,1,1
8.333333333333334,8.0,10,7,2,3
8.333333333333334,7.0,12,6,2,3
7.0,7.0,8,6,2,3
9.333333333333334,9.0,11,8,2,3
8.666666666666666,9.0,10,7,2,3
5.0,4.0,10,1,2,0
8.666666666666666,8.0,11,7,2,3
9.666666666666666,9.0,11,9,2,3
8.333333333333334,9.0,9,7,2,3
7.666666666666667,8.0,9,6,2,3
7.666666666666667,8.0,9,6,2,3
8.333333333333334,8.0,9,8,2,3
8.333333333333334,7.0,11,7,2,3
8.333333333333334,8.0,9,8,2,3
8.666666666666666,8.0,10,8,2,3
8.0,8.0,10,6,2,3
9.0,9.0,12,6,1,3
8.666666666666666,8.0,11,7,2,3
6.666666666666667,7.0,7,6,2,3
7.666666666666667,7.0,9,7,2,3
7.666666666666667,8.0,8,7,2,3
8.0,7.0,10,7,2,3
10.333333333333334,11.0,13,7,2,3
7.0,8.0,8,5,2,3
8.666666666666666,9.0,10,7,2,3
8.0,8.0,9,7,2,3
8.0,8.0,10,6,2,3
4.5,4.5,6,3,1,1
7.0,6.0,12,3,2,0
7.333333333333333,7.0,8,7,2,3
8.666666666666666,9.0,10,7,2,3
9.0,9.0,10,8,1,3
9.0,9.0,10,8,1,3
6.0,6.0,6,6,1,0
8.5,8.5,10,7,1,3
9.0,9.0,10,8,1,3
8.5,8.5,9,8,1,3
8.5,8.5,9,8,1,3
8.5,8.5,9,8,1,3
9.5,9.5,11,8,1,3
7.0,7.0,7,7,1,3
8.5,8.5,10,7,1,3
9.5,9.5,10,9,1,3
6.5,6.5,7,6,1,3
9.0,9.0,10,8,1,3
8.5,8.5,9,8,1,3
7.0,7.0,11,3,1,0
8.0,8.0,9,7,1,3
7.5,7.5,9,6,1,3
6.5,6.5,7,6,1,3
9.5,9.5,12,7,1,3
8.0,8.0,8,8,1,3
9.0,9.0,12,6,1,3
8.5,8.5,9,8,1,3
9.0,9.0,9,9,1,3
11.5,11.5,14,9,1,3
7.5,7.5,8,7,1,3
9.5,9.5,11,8,1,3
8.0,8.0,9,7,1,3
8.5,8.5,9,8,1,3
6.0,6.0,10,2,1,0
9.5,9.5,11,8,1,3
9.0,9.0,10,8,1,3
9.5,9.5,12,7,1,3
7.0,7.0,10,4,1,3
10.0,10.0,11,9,1,3
9.5,9.5,10,9,1,3
7.0,7.0,9,5,1,3
7.5,7.5,11,4,1,3
9.0,9.0,9,9,1,3
9.5,9.5,10,9,1,3
11.5,11.5,13,10,1,3
7.0,7.0,8,6,1,3
7.0,7.0,8,6,1,3
7.0,7.0,7,7,1,3
11.5,11.5,13,10,1,3
7.5,7.5,8,7,1,3
7.0,7.0,9,5,1,3
8.5,8.5,9,8,1,3
9.5,9.5,10,9,1,3
8.5,8.5,9,8,1,3
9.0,9.0,10,8,1,3
8.0,8.0,10,6,1,3
8.0,8.0,9,7,1,3
9.5,9.5,10,9,1,3
9.5,9.5,10,9,1,3
8.0,8.0,9,7,1,3
8.0,8.0,9,7,1,3
8.0,8.0,9,7,1,3
7.0,7.0,9,5,1,3
9.0,9.0,11,7,1,3
8.5,8.5,10,7,1,3
7.0,7.0,9,5,1,3
7.0,7.0,7,7,1,3
8.5,8.5,9,8,1,3
8.5,8.5,9,8,1,3
8.5,8.5,9,8,1,3
7.5,7.5,8,7,1,3
10.0,10.0,13,7,1,3
10.5,10.5,12,9,1,3
7.5,7.5,8,7,1,3
8.5,8.5,9,8,1,3
9.0,9.0,10,8,1,3
9.5,9.5,10,9,1,3
10.0,10.0,13,7,1,3
11.0,11.0,11,11,0,3
8.0,8.0,8,8,0,3
10.0,10.0,10,10,0,3
9.0,9.0,9,9,0,3
7.0,7.0,7,7,0,3
9.0,9.0,9,9,0,3
8.0,8.0,8,8,0,3
6.0,6.0,6,6,0,0
8.0,8.0,8,8,0,3
8.0,8.0,8,8,0,3
8.0,8.0,8,8,0,3
11.0,11.0,11,11,0,3
9.0,9.0,9,9,0,3
8.0,8.0,8,8,0,3
12.0,12.0,12,12,0,3
9.0,9.0,9,9,0,3
9.0,9.0,9,9,0,3
11.0,11.0,11,11,0,3
9.0,9.0,9,9,0,3
6.0,6.0,6,6,0,0
9.0,9.0,9,9,0,3
11.0,11.0,11,11,0,3
9.0,9.0,9,9,0,3
9.0,9.0,9,9,0,3
9.0,9.0,9,9,0,3
11.0,11.0,11,11,0,3
5.0,5.0,5,5,0,0
8.0,8.0,8,8,0,3
6.0,6.0,6,6,0,0
9.0,9.0,9,9,0,3
10.0,10.0,10,10,0,3
9.0,9.0,9,9,0,3
7.0,7.0,7,7,0,3
12.0,12.0,12,12,0,3
11.0,11.0,11,11,0,3
9.0,9.0,9,9,0,3
8.0,8.0,8,8,0,3
7.0,7.0,7,7,0,3
11.0,11.0,11,11,0,3
8.0,8.0,8,8,0,3
6.0,6.0,6,6,0,0
9.0,9.0,9,9,0,3
11.0,11.0,11,11,0,3
10.0,10.0,10,10,0,3
11.0,11.0,11,11,0,3
9.0,9.0,9,9,0,3
8.0,8.0,8,8,0,3
6.0,6.0,6,6,0,0
7.0,7.0,7,7,0,3
12.0,12.0,12,12,0,3
7.0,7.0,7,7,0,3
11.0,11.0,11,11,0,3
11.0,11.0,11,11,0,3
5.0,5.0,5,5,0,0
8.0,8.0,8,8,0,3
11.0,11.0,11,11,0,3
10.0,10.0,10,10,0,3
8.0,8.0,8,8,0,3
7.0,7.0,7,7,0,3
12.0,12.0,12,12,0,3
8.0,8.0,8,8,0,3
10.0,10.0,10,10,0,3
8.0,8.0,8,8,0,3
11.0,11.0,11,11,0,3
10.0,10.0,10,10,0,3
